path_id,point_index,x,y
24,12,554.43,185.34
24,13,554.91,182.88
24,14,555.32,180.42
24,15,555.28,177.92
24,16,555.21,175.42
24,17,555.11,172.92
24,18,554.97,170.43
24,19,555.06,167.93
24,20,554.86,165.44
24,21,554.81,162.94
24,22,554.69,160.44
24,23,554.50,157.95
24,24,554.24,155.46
24,25,553.91,152.98
24,26,553.50,150.52
24,27,553.02,148.06
24,28,552.47,145.62
24,29,551.87,143.20
24,30,551.18,140.79
25,0,117.08,543.70
25,1,116.81,546.18
25,2,116.53,548.67
25,3,116.23,551.15
25,4,115.91,553.63
25,5,115.56,556.11
25,6,115.18,558.58
25,7,114.73,561.04
25,8,114.21,563.48
25,9,113.57,565.90
25,10,112.80,568.27
25,11,111.85,570.59
25,12,110.79,572.85
25,13,109.01,574.61
25,14,107.74,576.76
25,15,106.43,574.64
25,16,105.45,576.94
25,17,102.95,576.91
25,18,102.72,579.40
25,19,103.77,577.13
25,20,104.08,579.61
25,21,105.42,577.50
25,22,103.28,578.79
25,23,104.24,576.48
25,24,104.41,578.97
25,25,105.91,576.97
25,26,107.45,575.00
25,27,106.94,577.45
25,28,104.52,578.09
25,29,105.61,575.84
25,30,103.36,574.75
26,0,421.86,310.69
26,1,422.19,313.16
26,2,422.69,315.61
26,3,423.35,318.02
26,4,424.11,320.41
26,5,424.96,322.76
26,6,425.87,325.09
26,7,426.89,327.37
26,8,427.91,329.65
26,9,429.05,331.88
26,10,430.23,334.08
26,11,431.52,336.22
26,12,432.86,338.33
26,13,434.32,340.36
26,14,435.84,342.34
26,15,437.44,344.27
26,16,439.10,346.14
26,17,440.86,347.91
26,18,442.72,349.58
26,19,444.59,351.24
26,20,446.53,352.82
26,21,448.53,354.32
26,22,450.54,355.80
26,23,452.62,357.19
26,24,454.71,358.56
26,25,456.87,359.83
26,26,459.04,361.07
26,27,461.28,362.18
26,28,463.53,363.27
26,29,465.84,364.22
26,30,468.16,365.15
27,0,387.31,487.98
27,1,389.64,488.89
27,2,391.98,489.76
27,3,394.33,490.60
27,4,396.74,491.27
27,5,399.16,491.91
27,6,401.58,492.52
27,7,404.04,492.97
27,8,406.51,493.39
27,9,408.97,493.80
27,10,411.44,494.19
27,11,413.91,494.56
27,12,416.39,494.93
27,13,418.86,495.28
27,14,421.35,495.53
27,15,423.84,495.77
27,16,426.33,496.02
27,17,428.81,496.27
27,18,431.30,496.55
27,19,433.78,496.86
27,20,436.25,497.22
27,21,438.72,497.64
27,22,441.20,497.90
27,23,443.69,498.19
27,24,446.17,498.51
27,25,448.64,498.86
27,26,451.11,499.24
27,27,453.58,499.65
27,28,456.04,500.09
27,29,458.54,500.18
27,30,461.04,500.29
28,0,481.90,89.15
28,1,481.41,86.70
28,2,480.66,84.31
28,3,479.62,82.04
28,4,478.07,80.08
28,5,476.50,78.13
28,6,474.47,76.68
28,7,472.12,75.83
28,8,469.70,75.17
28,9,467.25,74.68
28,10,464.76,74.57
28,11,462.26,74.55
28,12,459.76,74.61
28,13,457.26,74.72
28,14,454.76,74.88
28,15,452.27,75.06
28,16,449.78,75.26
28,17,447.29,75.47
28,18,444.79,75.66
28,19,442.30,75.80
28,20,439.80,75.85
28,21,437.30,75.76
28,22,434.81,75.51
28,23,432.35,75.11
28,24,429.91,74.56
28,25,427.56,73.70
28,26,425.21,72.84
28,27,422.92,71.84
28,28,420.77,70.56
28,29,418.69,69.18
28,30,416.77,67.57
29,0,564.03,124.00
29,1,563.21,121.64
29,2,562.42,119.27
29,3,561.60,116.91
29,4,560.79,114.54
29,5,560.01,112.17
